id,NumDots,SubdomainLevel,PathLevel,UrlLength,NumDash,NumDashInHostname,AtSymbol,TildeSymbol,NumUnderscore,NumPercent,NumQueryComponents,NumAmpersand,NumHash,NumNumericChars,NoHttps,RandomString,IpAddress,DomainInSubdomains,DomainInPaths,HttpsInHostname,HostnameLength,PathLength,QueryLength,DoubleSlashInPath,NumSensitiveWords,EmbeddedBrandName,PctExtHyperlinks,PctExtResourceUrls,ExtFavicon,InsecureForms,RelativeFormAction,ExtFormAction,AbnormalFormAction,PctNullSelfRedirectHyperlinks,FrequentDomainNameMismatch,FakeLinkInStatusBar,RightClickDisabled,PopUpWindow,SubmitInfoToEmail,IframeOrFrame,MissingTitle,ImagesOnlyInForm,SubdomainLevelRT,UrlLengthRT,PctExtResourceUrlsRT,AbnormalExtFormActionR,ExtMetaScriptLinkRT,PctExtNullSelfRedirectHyperlinksRT,CLASS_LABEL
13144,1,4,3,364,0,4,0,0,4,2,9,3,0,98,0,0,0,0,0,7,56,8,157,0,1,0,0.4105263675794598,0.7763379561025973,0,0,0,0,0,0.8174570677382332,0,0,0,0,0,0,0,0,0,-1,-1,0,-1,1,0
15155,0,0,4,295,9,1,0,0,0,2,5,3,1,73,0,0,0,0,0,7,46,53,84,0,4,0,0.1332922375113077,0.7308321109995262,0,0,0,0,0,0.1614718097459853,0,0,0,0,0,0,0,0,-1,0,0,-1,-1,-1,0
15166,0,3,1,185,6,0,0,0,3,3,8,1,2,74,0,0,0,0,0,19,18,178,127,0,2,0,0.5576265189326599,0.6739589475725691,0,0,0,0,0,0.8512821776879802,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0
10345,2,1,2,345,8,3,0,0,2,3,9,2,3,62,0,0,0,0,0,4,61,59,185,0,3,0,0.5834451304098646,0.3870501157783192,0,0,0,0,0,0.4475876720369995,0,0,0,0,0,0,0,0,-1,-1,-1,0,-1,1,0
1956,3,0,1,251,5,2,0,0,3,4,5,3,0,83,0,0,0,0,0,12,22,121,69,0,0,0,0.3505315121032654,0.7021802081079666,0,0,0,0,0,0.4980602521394555,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0
17207,2,2,1,256,1,0,0,0,1,1,8,2,0,6,0,0,0,0,0,13,85,233,78,0,1,0,0.0547564456843382,0.5076847685308673,0,0,0,0,0,0.7936964330866764,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0
2645,2,0,1,431,2,1,0,0,1,0,5,0,3,89,0,0,0,0,0,1,19,167,170,0,1,0,0.7904778132813342,0.94221591450883,0,0,0,0,0,0.4709081838911296,0,0,0,0,0,0,0,0,0,-1,0,-1,-1,-1,0
514,4,1,0,333,5,0,0,0,1,0,9,3,2,2,0,0,0,0,0,18,14,187,185,0,2,0,0.6777423522671079,0.2214295160061291,0,0,0,0,0,0.8254978219084445,0,0,0,0,0,0,0,0,-1,-1,0,-1,0,0,0
540,3,3,1,68,0,1,0,0,1,0,8,3,4,9,0,0,0,0,0,6,32,197,105,0,0,0,0.7411360201788425,0.2409198740676096,0,0,0,0,0,0.4446309937495777,0,0,0,0,0,0,0,0,-1,-1,1,0,-1,1,0
14366,4,0,2,479,2,0,0,0,4,2,5,3,3,54,0,0,0,0,0,16,86,147,53,0,0,0,0.2927047615490843,0.8751951306032699,0,0,0,0,0,0.9834531186602512,0,0,0,0,0,0,0,0,-1,-1,1,-1,0,1,0
9405,1,1,2,225,6,3,0,0,0,3,9,4,4,62,0,0,0,0,0,9,77,279,124,0,1,0,0.7203480272604633,0.8038300950451214,0,0,0,0,0,0.6285622298605936,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,1,0
17663,2,4,1,278,7,2,0,0,4,4,4,1,1,71,0,0,0,0,0,12,86,211,10,0,1,0,0.5605941375431811,0.1457875459782105,0,0,0,0,0,0.7125084138787375,0,0,0,0,0,0,0,0,-1,0,1,-1,0,1,0
3530,4,1,1,26,4,2,0,0,4,2,1,0,0,93,0,0,0,0,0,8,43,59,145,0,1,0,0.4507553399410077,0.3081762973093105,0,0,0,0,0,0.6623663944956409,0,0,0,0,0,0,0,0,-1,-1,0,-1,0,0,0
451,2,2,2,232,5,0,0,0,3,4,7,0,4,87,0,0,0,0,0,7,46,15,151,0,4,0,0.257311175681115,0.8101367293446777,0,0,0,0,0,0.5463972385567302,0,0,0,0,0,0,0,0,-1,-1,1,-1,0,-1,0
11972,1,4,4,251,2,0,0,0,4,0,6,1,1,14,0,0,0,0,0,16,88,255,133,0,2,0,0.6075473944586882,0.3584761268882733,0,0,0,0,0,0.9547863994158436,0,0,0,0,0,0,0,0,-1,-1,0,0,-1,-1,0
3199,2,2,2,489,6,1,0,0,4,1,0,1,2,29,0,0,0,0,0,2,43,35,180,0,2,0,0.6877798412993713,0.7925448907684505,0,0,0,0,0,0.9522938083999696,0,0,0,0,0,0,0,0,-1,0,1,-1,0,0,0
18602,0,4,3,301,8,4,0,0,1,4,3,0,1,5,0,0,0,0,0,2,50,222,28,0,0,0,0.5137525598900826,0.0816257187221455,0,0,0,0,0,0.5641341401019355,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,1,0
13428,0,0,2,35,8,4,0,0,4,3,9,4,1,39,0,0,0,0,0,1,84,191,53,0,0,0,0.3611143949451929,0.1652547948969572,0,0,0,0,0,0.4752772323354116,0,0,0,0,0,0,0,0,-1,0,0,-1,0,0,0
9461,0,0,0,156,1,0,0,0,4,3,7,4,0,17,0,0,0,0,0,2,34,191,133,0,4,0,0.9198091656065536,0.7495266574674612,0,0,0,0,0,0.5356142722107973,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0
1038,2,0,3,254,7,3,0,0,3,2,5,2,2,86,0,0,0,0,0,15,40,238,160,0,4,0,0.0014909072817687,0.272883915782665,0,0,0,0,0,0.3135542349669427,0,0,0,0,0,0,0,0,-1,0,1,0,0,1,0
1553,4,0,3,248,7,1,0,0,4,1,6,4,0,67,0,0,0,0,0,19,64,293,183,0,1,0,0.600086951965408,0.7098180676157694,0,0,0,0,0,0.0869938183245322,0,0,0,0,0,0,0,0,0,-1,1,0,-1,0,0
5106,1,3,4,403,6,4,0,0,4,1,3,3,1,53,0,0,0,0,0,13,87,46,46,0,1,0,0.1428285669893163,0.7681460705489844,0,0,0,0,0,0.2497099772658914,0,0,0,0,0,0,0,0,-1,-1,0,0,-1,-1,0
4583,0,4,4,311,0,0,0,0,1,4,7,4,1,82,0,0,0,0,0,8,30,54,183,0,1,0,0.7615186434773322,0.0504787616497527,0,0,0,0,0,0.4291148130115759,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0
17705,4,0,1,309,0,4,0,0,0,3,4,3,1,49,0,0,0,0,0,0,46,227,179,0,4,0,0.3170089628361553,0.6093940281192696,0,0,0,0,0,0.3178452683427735,0,0,0,0,0,0,0,0,0,-1,-1,0,0,-1,0
15040,2,4,1,361,0,4,0,0,1,1,9,0,2,46,0,0,0,0,0,16,49,264,196,0,4,0,0.4319782167651407,0.6684335806813748,0,0,0,0,0,0.6257146794500744,0,0,0,0,0,0,0,0,-1,-1,1,-1,0,1,0
8078,3,3,4,32,4,1,0,0,4,1,3,0,3,10,0,0,0,0,0,7,72,237,124,0,3,0,0.2525331351005897,0.2261351332002933,0,0,0,0,0,0.3702816964318879,0,0,0,0,0,0,0,0,0,-1,1,-1,0,0,0
8902,0,3,1,121,6,2,0,0,2,3,1,1,1,27,0,0,0,0,0,17,99,32,187,0,4,0,0.2864902420115252,0.2395185443595807,0,0,0,0,0,0.9898151863981426,0,0,0,0,0,0,0,0,0,-1,1,-1,0,0,0
15434,3,3,3,245,3,2,0,0,4,4,8,3,3,66,0,0,0,0,0,12,44,239,148,0,0,0,0.8464618940443244,0.3126579137970362,0,0,0,0,0,0.0092896587102456,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,0
9155,1,2,2,244,2,2,0,0,0,0,0,4,4,59,0,0,0,0,0,15,89,162,47,0,3,0,0.8300906583541825,0.670414863320338,0,0,0,0,0,0.6392463760295806,0,0,0,0,0,0,0,0,0,-1,1,-1,-1,1,0
14598,4,0,3,241,4,0,0,0,3,0,1,1,1,16,0,0,0,0,0,18,27,181,9,0,1,0,0.2873343890897663,0.1543423817576299,0,0,0,0,0,0.0844431670762463,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0
295,2,1,1,108,2,0,0,0,3,1,6,0,4,90,0,0,0,0,0,16,79,19,47,0,4,0,0.796023016087589,0.2606919781566658,0,0,0,0,0,0.3319280489837483,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,-1,0
3356,3,2,2,344,4,1,0,0,4,4,6,1,3,73,0,0,0,0,0,6,85,157,160,0,4,0,0.5763406434839009,0.0930572544656139,0,0,0,0,0,0.994261471343823,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0
6349,0,0,1,365,1,0,0,0,4,2,2,2,3,91,0,0,0,0,0,2,66,250,75,0,4,0,0.8301430025013672,0.4766943187497744,0,0,0,0,0,0.1418544687584897,0,0,0,0,0,0,0,0,-1,0,0,-1,-1,1,0
2001,4,3,4,373,2,1,0,0,0,0,9,0,2,97,0,0,0,0,0,13,75,101,105,0,0,0,0.629884344197698,0.4109887644309706,0,0,0,0,0,0.2509984058231863,0,0,0,0,0,0,0,0,-1,-1,0,0,0,-1,0
3861,3,2,2,221,7,4,0,0,1,3,9,3,0,57,0,0,0,0,0,19,52,4,145,0,3,0,0.99325637348789,0.5778679359611812,0,0,0,0,0,0.3096832380960955,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0
19979,1,1,3,430,2,1,0,0,4,4,6,4,2,62,0,0,0,0,0,7,26,171,184,0,3,0,0.2051231228344676,0.8973788609132213,0,0,0,0,0,0.4627335990524204,0,0,0,0,0,0,0,0,0,-1,-1,0,-1,0,0
17292,4,3,3,171,7,2,0,0,1,2,6,1,2,84,0,0,0,0,0,7,53,167,147,0,4,0,0.4503070322160061,0.0667362218567984,0,0,0,0,0,0.8688779254663527,0,0,0,0,0,0,0,0,-1,0,0,0,-1,1,0
13163,0,4,3,195,9,2,0,0,3,1,8,3,4,24,0,0,0,0,0,6,56,125,41,0,0,0,0.9408065587041098,0.3604006383383065,0,0,0,0,0,0.7647002245900827,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
14476,4,1,3,125,6,4,0,0,1,4,7,2,1,41,0,0,0,0,0,16,81,270,189,0,0,0,0.593202622932745,0.1843097798990083,0,0,0,0,0,0.1176382316663119,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0
1194,1,0,2,376,6,2,0,0,0,1,4,4,2,44,0,0,0,0,0,19,72,187,86,0,2,0,0.0943551427540257,0.7782826470251899,0,0,0,0,0,0.9690427716673828,0,0,0,0,0,0,0,0,-1,0,0,-1,-1,0,0
15055,3,3,2,299,2,2,0,0,1,4,0,0,4,56,0,0,0,0,0,10,48,283,150,0,4,0,0.5069611128386234,0.0331519076583245,0,0,0,0,0,0.2449060688106404,0,0,0,0,0,0,0,0,-1,0,1,-1,-1,0,0
12400,3,2,3,495,7,0,0,0,4,4,5,2,3,13,0,0,0,0,0,16,34,150,198,0,3,0,0.9579816587627414,0.4640749413032236,0,0,0,0,0,0.6256198006225014,0,0,0,0,0,0,0,0,-1,0,1,-1,0,1,0
2631,0,4,3,201,3,4,0,0,3,3,3,0,3,15,0,0,0,0,0,10,58,212,86,0,4,0,0.9242099049241448,0.5070759000514702,0,0,0,0,0,0.2759806334646838,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0
14666,1,3,3,356,6,4,0,0,2,3,4,0,3,8,0,0,0,0,0,1,85,175,12,0,0,0,0.4137382090844119,0.4153786776837695,0,0,0,0,0,0.3625567919922031,0,0,0,0,0,0,0,0,-1,0,-1,-1,-1,1,0
6322,2,0,4,410,0,3,0,0,0,1,2,4,2,54,0,0,0,0,0,2,38,244,70,0,4,0,0.3306301173799076,0.4661745991248439,0,0,0,0,0,0.546137152436175,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,0
12660,0,4,3,370,0,3,0,0,3,4,6,2,2,65,0,0,0,0,0,6,33,119,40,0,0,0,0.6259959045485436,0.1187903182431985,0,0,0,0,0,0.2067192478977729,0,0,0,0,0,0,0,0,-1,-1,0,0,-1,1,0
14401,4,0,0,91,3,3,0,0,1,4,3,0,4,24,0,0,0,0,0,12,14,285,15,0,2,0,0.6537743906707078,0.8872464073398616,0,0,0,0,0,0.6704696418051436,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0
6232,2,2,0,111,8,4,0,0,4,2,1,0,4,67,0,0,0,0,0,7,14,69,7,0,1,0,0.2447575128022651,0.4016435176570685,0,0,0,0,0,0.1340833009343173,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0
641,0,3,4,161,9,0,0,0,4,1,0,3,0,42,0,0,0,0,0,3,42,97,30,0,2,0,0.7112564985641511,0.1702209775610983,0,0,0,0,0,0.9958836417481144,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0
12337,0,1,0,165,9,1,0,0,0,3,4,4,3,45,0,0,0,0,0,5,51,51,31,0,3,0,0.0385043751533601,0.2336808137439808,0,0,0,0,0,0.8633991284924347,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0
5253,1,3,1,232,4,3,0,0,0,1,2,4,4,4,0,0,0,0,0,19,82,225,18,0,2,0,0.1858918928925026,0.0753233846583328,0,0,0,0,0,0.1496957438833571,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0
9905,2,4,0,362,8,3,0,0,0,2,0,0,2,54,0,0,0,0,0,3,23,100,115,0,4,0,0.3404688456352087,0.4524940394874311,0,0,0,0,0,0.3143754992604035,0,0,0,0,0,0,0,0,0,-1,1,0,-1,1,0
11530,0,3,1,413,0,3,0,0,0,3,3,4,2,20,0,0,0,0,0,11,87,240,27,0,4,0,0.8540755706523023,0.9798467292803412,0,0,0,0,0,0.088510538443686,0,0,0,0,0,0,0,0,-1,0,0,-1,0,-1,0
9993,0,4,3,139,7,2,0,0,0,3,0,4,1,27,0,0,0,0,0,7,16,20,59,0,2,0,0.6154237206026755,0.3255737082667829,0,0,0,0,0,0.7513909504732267,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15568,2,3,2,303,7,1,0,0,0,1,1,2,4,35,0,0,0,0,0,1,10,19,36,0,0,0,0.5165780306013332,0.9840264234977188,0,0,0,0,0,0.0474097060181897,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0
13119,1,0,1,56,3,1,0,0,2,1,2,0,3,24,0,0,0,0,0,11,28,283,105,0,1,0,0.1877794974221798,0.322689824853211,0,0,0,0,0,0.179712427799486,0,0,0,0,0,0,0,0,-1,-1,0,0,-1,-1,0
18099,3,2,2,399,7,4,0,0,4,1,5,4,4,22,0,0,0,0,0,1,80,259,127,0,2,0,0.4179507578153326,0.504473648734426,0,0,0,0,0,0.6391543107899224,0,0,0,0,0,0,0,0,0,-1,0,-1,0,1,0
8025,0,0,3,159,3,3,0,0,0,0,6,3,2,84,0,0,0,0,0,10,72,64,73,0,2,0,0.8441780833523955,0.822159181802201,0,0,0,0,0,0.2344311453703572,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,0
6087,3,3,2,218,7,3,0,0,2,1,9,0,3,32,0,0,0,0,0,15,21,153,175,0,4,0,0.0472986688765478,0.1927997801673768,0,0,0,0,0,0.1702694831112929,0,0,0,0,0,0,0,0,0,-1,1,-1,0,1,0
12361,0,2,2,216,1,0,0,0,3,3,7,0,1,35,0,0,0,0,0,8,27,267,24,0,3,0,0.6629154708952782,0.6830707322717725,0,0,0,0,0,0.1449839582834187,0,0,0,0,0,0,0,0,0,-1,1,0,0,1,0
13578,1,0,3,455,2,3,0,0,2,0,8,4,1,26,0,0,0,0,0,13,28,24,5,0,4,0,0.424835972603006,0.5748326384205819,0,0,0,0,0,0.8332064680820037,0,0,0,0,0,0,0,0,0,-1,1,-1,0,-1,0
18716,0,4,4,227,0,4,0,0,3,3,8,1,4,53,0,0,0,0,0,19,55,205,148,0,4,0,0.1224649843955908,0.4412665249018342,0,0,0,0,0,0.5367865067187835,0,0,0,0,0,0,0,0,0,-1,0,0,-1,0,0
5084,1,3,2,363,4,0,0,0,4,3,1,2,2,78,0,0,0,0,0,4,96,206,178,0,4,0,0.9409876229394318,0.7464198427073181,0,0,0,0,0,0.876541877092102,0,0,0,0,0,0,0,0,-1,0,0,-1,0,0,0
12705,1,2,4,70,0,4,0,0,1,3,1,0,1,45,0,0,0,0,0,9,32,149,193,0,4,0,0.5721379671134516,0.0759280057855736,0,0,0,0,0,0.4016639151826904,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0
19318,4,4,3,33,7,3,0,0,0,3,5,3,0,70,0,0,0,0,0,15,54,74,49,0,2,0,0.5978604537321105,0.1758569510494839,0,0,0,0,0,0.017579312711894,0,0,0,0,0,0,0,0,-1,0,1,0,0,1,0
11623,4,0,4,59,2,4,0,0,2,2,1,1,2,21,0,0,0,0,0,18,85,151,118,0,1,0,0.1586336234010147,0.6161198349031046,0,0,0,0,0,0.8561199053533819,0,0,0,0,0,0,0,0,-1,-1,0,0,0,-1,0
14105,0,4,4,427,4,2,0,0,1,3,7,3,1,42,0,0,0,0,0,16,86,194,15,0,0,0,0.7319574650580903,0.1435076384113497,0,0,0,0,0,0.8502132460867684,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0
3935,2,2,2,262,3,0,0,0,0,3,5,4,1,11,0,0,0,0,0,11,63,33,169,0,4,0,0.833341127804494,0.4225325662186675,0,0,0,0,0,0.1933776926006233,0,0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0
10147,2,2,4,77,9,0,0,0,1,2,1,4,2,85,0,0,0,0,0,1,88,127,185,0,3,0,0.315063740024418,0.3615575646458078,0,0,0,0,0,0.1005432149880833,0,0,0,0,0,0,0,0,-1,-1,1,0,-1,-1,0
11838,3,4,0,488,9,2,0,0,0,4,9,0,2,76,0,0,0,0,0,18,42,143,9,0,1,0,0.1922757586718924,0.1752774084145774,0,0,0,0,0,0.3108142311029837,0,0,0,0,0,0,0,0,-1,-1,1,-1,-1,0,0
2974,4,0,2,395,2,2,0,0,4,3,7,0,2,46,0,0,0,0,0,14,34,265,155,0,2,0,0.0192865695494224,0.2389157524097852,0,0,0,0,0,0.5212318869240062,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0
6798,0,3,4,111,7,2,0,0,2,0,1,1,4,50,0,0,0,0,0,2,88,87,81,0,1,0,0.1469321435769038,0.4541584427609155,0,0,0,0,0,0.6879404570221799,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0
496,4,2,1,56,7,0,0,0,0,3,3,1,0,73,0,0,0,0,0,3,84,156,45,0,0,0,0.994245417061982,0.5534435259167656,0,0,0,0,0,0.523193710797177,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0
18882,4,4,3,334,5,2,0,0,0,2,3,1,2,64,0,0,0,0,0,12,22,87,178,0,3,0,0.3591608506030473,0.1540349683955721,0,0,0,0,0,0.5667555085888638,0,0,0,0,0,0,0,0,0,-1,0,0,-1,-1,0
10234,2,0,3,413,5,1,0,0,2,2,2,2,0,32,0,0,0,0,0,19,34,101,4,0,3,0,0.3428758524424216,0.9844309201388018,0,0,0,0,0,0.8465127137079401,0,0,0,0,0,0,0,0,0,-1,1,0,-1,-1,0
2491,3,0,1,463,4,2,0,0,0,2,6,4,0,57,0,0,0,0,0,8,55,165,50,0,1,0,0.9989570866110008,0.1286213475060346,0,0,0,0,0,0.3457020142820185,0,0,0,0,0,0,0,0,0,-1,-1,0,-1,0,0
15486,3,4,2,307,0,2,0,0,0,3,5,2,3,2,0,0,0,0,0,14,79,268,24,0,1,0,0.2817288069912018,0.1434054545049339,0,0,0,0,0,0.7664131429646508,0,0,0,0,0,0,0,0,-1,-1,0,0,-1,0,0
12033,1,2,3,52,7,0,0,0,4,4,2,2,3,56,0,0,0,0,0,16,27,111,162,0,2,0,0.0959815303524924,0.6110655124829208,0,0,0,0,0,0.6943822115302732,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0
18104,0,2,3,209,8,3,0,0,3,3,3,1,4,35,0,0,0,0,0,10,49,25,32,0,2,0,0.0844974591304094,0.4437485545250561,0,0,0,0,0,0.1645848435084155,0,0,0,0,0,0,0,0,-1,0,-1,-1,0,1,0
7776,1,1,3,217,5,0,0,0,1,0,3,0,2,16,0,0,0,0,0,8,41,91,119,0,2,0,0.5529734281300948,0.3036627156074899,0,0,0,0,0,0.5749826439918303,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0
15484,3,4,4,48,1,3,0,0,4,0,9,3,2,11,0,0,0,0,0,4,85,92,134,0,4,0,0.4982160782940132,0.7760360643932807,0,0,0,0,0,0.0029731557101906,0,0,0,0,0,0,0,0,-1,-1,1,0,0,1,0
15466,3,4,1,67,3,0,0,0,3,3,8,0,0,73,0,0,0,0,0,7,90,186,28,0,1,0,0.8103600361399015,0.7213785313496098,0,0,0,0,0,0.9466926233774056,0,0,0,0,0,0,0,0,-1,0,0,-1,0,0,0
9536,3,0,2,264,1,2,0,0,1,0,9,3,2,8,0,0,0,0,0,14,36,5,47,0,4,0,0.7654295059776671,0.9447260111601732,0,0,0,0,0,0.4950117709767816,0,0,0,0,0,0,0,0,-1,-1,1,0,0,-1,0
19225,3,3,4,267,1,0,0,0,3,1,8,0,2,37,0,0,0,0,0,2,90,273,123,0,2,0,0.0502892457872916,0.0435042222602236,0,0,0,0,0,0.0323985002503727,0,0,0,0,0,0,0,0,-1,-1,0,-1,0,-1,0
16182,0,4,1,30,1,2,0,0,1,3,2,2,3,72,0,0,0,0,0,13,59,10,146,0,0,0,0.7303598816943225,0.7815725888356576,0,0,0,0,0,0.8193702433175073,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
18356,3,3,4,456,5,0,0,0,1,3,5,0,3,95,0,0,0,0,0,15,44,9,112,0,4,0,0.7035980468352567,0.4688123701132747,0,0,0,0,0,0.5593588448215104,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0
4827,0,0,3,467,2,1,0,0,4,4,7,4,4,14,0,0,0,0,0,16,99,278,22,0,2,0,0.8074975874460945,0.140807925558248,0,0,0,0,0,0.968855762501538,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0
19282,0,0,3,238,7,0,0,0,1,2,3,0,0,45,0,0,0,0,0,15,85,222,176,0,0,0,0.5050445375564271,0.8968145012871892,0,0,0,0,0,0.8873259059694355,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0
18687,2,3,3,369,2,2,0,0,2,3,2,1,2,87,0,0,0,0,0,13,27,28,99,0,4,0,0.7890594461875496,0.6175112225945562,0,0,0,0,0,0.2194617957543964,0,0,0,0,0,0,0,0,0,-1,0,-1,0,-1,0
4024,2,0,2,21,0,4,0,0,0,0,8,2,1,97,0,0,0,0,0,10,64,138,40,0,2,0,0.1868158195240065,0.2992680619011365,0,0,0,0,0,0.5017238295280054,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0
25,3,2,3,397,5,2,0,0,4,1,0,4,3,89,0,0,0,0,0,7,12,47,166,0,0,0,0.314013588502132,0.8516682311042099,0,0,0,0,0,0.921426486881874,0,0,0,0,0,0,0,0,-1,-1,1,-1,-1,-1,0
9298,4,3,2,75,0,4,0,0,4,4,0,4,4,2,0,0,0,0,0,6,65,274,169,0,0,0,0.7163308582456102,0.2670898921255461,0,0,0,0,0,0.082547647318488,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0
19251,3,1,1,92,8,0,0,0,0,4,8,2,1,91,0,0,0,0,0,15,78,21,22,0,4,0,0.066754070914597,0.9603943840798366,0,0,0,0,0,0.7762781049399272,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0
2756,2,0,0,353,9,2,0,0,2,2,4,3,3,65,0,0,0,0,0,10,18,133,13,0,0,0,0.7937661891481484,0.1511812555619608,0,0,0,0,0,0.5494319611886624,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0
5827,4,2,3,433,0,4,0,0,3,1,9,4,2,66,0,0,0,0,0,7,71,44,16,0,1,0,0.3443633464390823,0.4119390119614965,0,0,0,0,0,0.021357890729301,0,0,0,0,0,0,0,0,-1,-1,1,-1,0,1,0
16363,4,4,3,246,9,4,0,0,2,1,1,3,4,26,0,0,0,0,0,15,88,228,123,0,0,0,0.9191158173612948,0.1684930411772606,0,0,0,0,0,0.5041150147118124,0,0,0,0,0,0,0,0,-1,0,-1,0,0,-1,0
19170,4,0,0,308,8,2,0,0,2,4,6,4,3,24,0,0,0,0,0,11,69,140,68,0,1,0,0.2668042757828248,0.9196743821077304,0,0,0,0,0,0.5881273118356903,0,0,0,0,0,0,0,0,-1,0,0,-1,0,1,0
4211,1,4,3,234,6,0,0,0,1,0,1,0,3,45,0,0,0,0,0,0,84,70,61,0,1,0,0.2845699846919446,0.2861899193731797,0,0,0,0,0,0.6503107155557137,0,0,0,0,0,0,0,0,0,-1,0,0,-1,0,0
9622,4,3,3,90,2,4,0,0,2,0,9,2,3,92,0,0,0,0,0,1,43,110,7,0,4,0,0.6132662869864466,0.567462257442623,0,0,0,0,0,0.8235387244073258,0,0,0,0,0,0,0,0,0,-1,0,0,-1,0,0
5970,3,1,0,482,3,2,0,0,2,0,9,2,1,54,0,0,0,0,0,11,58,266,73,0,4,0,0.6331565975414055,0.3998189446962462,0,0,0,0,0,0.0971797533594308,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0
12904,2,3,3,72,1,1,0,0,0,2,2,4,1,37,0,0,0,0,0,13,51,269,171,0,0,0,0.3670745717581862,0.5015034056577719,0,0,0,0,0,0.6735874006986958,0,0,0,0,0,0,0,0,0,-1,0,-1,-1,1,0
12551,2,4,1,109,7,2,0,0,0,4,2,4,4,60,0,0,0,0,0,5,99,159,60,0,0,0,0.5234611382539931,0.9452945159033478,0,0,0,0,0,0.1344992183840418,0,0,0,0,0,0,0,0,0,-1,1,-1,0,0,0
13925,3,3,4,39,4,0,0,0,2,1,5,2,1,87,0,0,0,0,0,13,63,28,159,0,2,0,0.0120764698777371,0.0102570169850491,0,0,0,0,0,0.7413331861747992,0,0,0,0,0,0,0,0,0,-1,1,0,0,1,0
1261,3,0,3,265,9,3,0,0,4,3,7,0,1,93,0,0,0,0,0,16,71,252,86,0,4,0,0.2972289898802658,0.906813738960536,0,0,0,0,0,0.141448766896302,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0
5592,4,0,4,299,6,0,0,0,3,2,4,3,0,94,0,0,0,0,0,14,57,202,75,0,4,0,0.5612160485461387,0.7260115622093996,0,0,0,0,0,0.415250502387925,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0
8345,3,3,1,180,0,1,0,0,1,0,3,4,2,54,0,0,0,0,0,7,52,7,61,0,4,0,0.622164274226099,0.044089675923741,0,0,0,0,0,0.4590677235850806,0,0,0,0,0,0,0,0,-1,-1,-1,0,-1,1,0
12830,1,2,4,213,6,2,0,0,4,2,9,4,3,4,0,0,0,0,0,5,84,174,69,0,3,0,0.8030463231405583,0.4530510182062112,0,0,0,0,0,0.5256259986027216,0,0,0,0,0,0,0,0,-1,0,0,0,-1,0,0
1807,0,1,1,249,9,0,0,0,4,0,2,4,1,43,0,0,0,0,0,5,69,267,190,0,2,0,0.0749584954545955,0.1935641594699627,0,0,0,0,0,0.4761787647252089,0,0,0,0,0,0,0,0,-1,0,1,-1,-1,-1,0
7802,0,4,4,150,5,3,0,0,1,0,4,3,0,83,0,0,0,0,0,9,98,118,128,0,3,0,0.189331702229803,0.430503297700699,0,0,0,0,0,0.8793615103600975,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0
